market_address,supply_assets_USD,borrow_assets_USD,liquidity_assets_USD,utilization,morpho_tokens,morpho_tokens_cumulative,borrow_asset_symbol,supply_asset_symbol
0x0f9563442d64ab3bd3bcb27058db0b0d4046a4c46f0acd811dacae9551d2b129,68360776.02964836,58430716.05818024,9930059.97146812,0.8763397886415726,1143.646242878031,49946.26674654978,sdeUSD,USDC
0x0fc05005f1a0346bc2f29bd5e1da2023d7f93b4a95e211526ea3205329c9d079,1702662.160937385,5703.981180600382,1696958.1797567846,0.0033500380254402,2.137654232421222,292.694665260174,WBTC,LBTC
0x0fee9aa0d28de8d4649d0cf92da0df6cf13f9a1bca2437758fc6b1b929c29163,0.0,0.0,0.0,0.0,0.0,0.0,WETH,wUSDM
0x104ff0b7c0d67301cb24e3a10b928b0fb0026ee26338e28553b7064fa8b659a9,923.51467391512,187.71191884504,735.80275507008,0.2032582844367359,0.0,123484.39427653851,wUSD+,USDC
0x105c9ac31809afa87ff1b67fb28d53f6a9485322eab6f1131759786ddabe4ec8,0.0,0.0,0.0,0.0,0.0,0.0,WETH,wUSDM
0x10b0ce8c2db5e51338caa54effa56c4dd450527a31b12d60e8a33e8fdaa4ebb1,450914.90626985993,382835.41488381085,68079.49138604908,0.8394377813799078,9.442298737868986,261.97884195006526,PT-USR-24APR2025,USR
0x10b401f4254a7039b7168c5a614c81ea8be698186cfb33aa56ac2adbcf0e88f9,1.00121345090576,1.00121345090576,0.0,1.0,0.0,0.0,PT-RUSD-31JUL2025,USDC
0x113d187984e5f8bf6911a400df532bcfb38fb37d692179c9fe02eb629b07ed9c,1.047994423739259e-18,0.0,1.047994423739259e-18,0.0,0.0,0.0,wstETH,sUSDS
0x114cb7eb7d080f429de3ec00aa6731e6fa19beca6f92e1f2c6bf35645cbc641c,0.0,0.0,0.0,0.0,0.0,0.0,WETH,USDC
0x11db9f2c7bda8c2af6a6a72db18aa5eb9290cb99cf75a3c0abacf1b84b8eaf77,1109.397673414186,1094.0428887212322,15.354784692953672,0.9862351870164192,0.0,245.24662346406643,amphrETH,WETH
